# name	group	country	url
Unidentified (1080p)	US - Documentary	US	https://d3ify425qsio2d.cloudfront.net/playlist.m3u8
WMPT-DT2 (PBS Create)	US - Documentary	US	https://2-fss-1.streamhoster.com/pl_122/amlst:201814-2122456/playlist.m3u8
All Reality by WE tv	US - Reality	US	https://pb-6pmy4e08w6rny.akamaized.net/playlist.m3u8
All Reality WE tv (720p)	US - Reality	US	https://jmp2.uk/plu-5e82530945600e0007ca076c.m3u8
AMC Absolute Reality	US - Reality	US	https://amc-absolutereality-1-us.plex.wurl.tv/playlist.m3u8
Big Brother	US - Reality	US	https://jmp2.uk/plu-6661f11a41af6400080e90d8.m3u8
Bravo	US - Reality	US	http://tvsen7.aynascope.net/bravo/index.m3u8
Bravo (720p)	US - Reality	US	http://41.205.93.154/BRAVO/index.m3u8
Designated Survivor (1080p) [Geo-blocked]	US - Reality	US	https://amg00353-amg00353c40-xumo-us-4839.playouts.now.amagi.tv/playlist.m3u8
E! Keeping Up (1080p)	US - Reality	US	https://xumo-xumoent-vc-117-a3ga4.fast.nbcuni.com/live/master.m3u8
Love Island USA	US - Reality	US	https://jmp2.uk/plu-695e2857026be6e9d3ad59d3.m3u8
MasterChef	US - Reality	US	https://jmp2.uk/plu-6077045b6031bd00078de127.m3u8
MasterChef	US - Reality	US	https://jmp2.uk/plu-5e3ddbd27091820009f86dd9.m3u8
MTV Reality	US - Reality	US	https://jmp2.uk/plu-64f89fcfd661bb00081ba45c.m3u8
MTV Reality (720p)	US - Reality	US	https://jmp2.uk/plu-6851bdfc9ac48fde5e07f5ae.m3u8
MTV Reality (720p)	US - Reality	US	https://jmp2.uk/plu-5de91b7ea86ee60009d89e75.m3u8
Pluto TV Reality	US - Reality	US	https://jmp2.uk/plu-67922858b83355184c699699.m3u8
Pluto TV Reality	US - Reality	US	https://jmp2.uk/plu-5dcde197f6591d0009839e04.m3u8
Pluto TV Reality	US - Reality	US	https://jmp2.uk/plu-5d8bf0b06d2d855ee15115e3.m3u8
Survivor	US - Reality	US	https://jmp2.uk/plu-6874ac742704ca31d815b8ed.m3u8
Survivor	US - Reality	US	https://amg00627-banijaygroup-surviour-uk-samsunguk-uyz22.amagi.tv/playlist/amg00627-banijaygroup-survivor-samsunguk/playlist.m3u8
Survivor	US - Reality	US	https://jmp2.uk/plu-5f21e7b24744c60007c1f6fc.m3u8
Survivor (1080p)	US - Reality	US	https://amg00627-amg00627c16-samsung-nz-2811.playouts.now.amagi.tv/playlist/amg00627-banijayfast-survivor-samsungnz/playlist.m3u8
VH1 Queens of Reality	US - Reality	US	https://jmp2.uk/plu-66abefe5d2d50d00082c7d12.m3u8
3ABN Kids Network	US - Kids	US	https://3abn.bozztv.com/3abn2/Kids_live/smil:Kids_live.smil/playlist.m3u8
90's Kids	US - Kids	US	https://jmp2.uk/plu-6452c814939a590008567a3b.m3u8
90s Kids TV 2	US - Kids	US	https://jmp2.uk/plu-6452c77ed3fdde00080eb3a8.m3u8
Anime x HIDIVE	US - Kids	US	https://jmp2.uk/plu-6793eaa4bc03978b9bc63db1.m3u8
ANIME x HIDIVE (720p) [Geo-blocked]	US - Kids	US	https://d3f088nnrrvkwf.cloudfront.net/v1/amc_anime_x_hidive_1/samsungheadend_us/latest/main/hls/playlist.m3u8
Avatar: A lenda de Aang	US - Kids	US	https://jmp2.uk/plu-6759eeb1bd523200083b4f29.m3u8
Avatar: La Leyenda de Aang	US - Kids	US	https://jmp2.uk/plu-6759ee82bd523200083b4f0f.m3u8
Baby Shark TV	US - Kids	US	https://c0c65b821b3542c3a4dca92702f59944.mediatailor.us-east-1.amazonaws.com/v1/master/04fd913bb278d8775298c26fdca9d9841f37601f/RakutenTV-eu_BabySharkTV/playlist.m3u8
Baby Shark TV	US - Kids	US	https://jmp2.uk/plu-63da6bcd60bc8f0008a5d364.m3u8
Baby Shark TV	US - Kids	US	https://jmp2.uk/plu-619d5e6a093e7c0007489211.m3u8
Baby Shark TV	US - Kids	US	https://newidco-babysharktv-1-eu.rakuten.wurl.tv/playlist.m3u8
Baby Shark TV	US - Kids	US	https://jmp2.uk/plu-60faffc3fbbc120007fc4376.m3u8
Baby Shark TV	US - Kids	US	https://ads.its-newid.net/api/manifest.m3u8?ads.service_id=US17000208H&channel_id=newid_346&tp=samsung_tvplus
Baby Shark TV (1080p)	US - Kids	US	https://newidco-babysharktv-1-us.roku.wurl.tv/playlist.m3u8
Babyfirst	US - Kids	US	https://jmp2.uk/plu-5f4fb4cf605ddf000748e16f.m3u8
BabyFirst	US - Kids	US	https://jmp2.uk/plu-5ebac49ce4dc8b00078b23bc.m3u8
BabyFirst (720p)	US - Kids	US	https://cdn.fast.jwp.services/v1/channel/1_jB6940Ei_TvhvIHDL/manifest.m3u8
Bob Esponja Calça Quadrada (720p)	US - Kids	US	https://jmp2.uk/plu-62545c0b002f4b0007688b61.m3u8
Bob Esponja Pantalones Cuadrados (720p)	US - Kids	US	https://jmp2.uk/plu-6254598f5083f800076d8563.m3u8
Bob l'éponge (720p)	US - Kids	US	https://jmp2.uk/plu-66588931a3865300085ca800.m3u8
Brat TV	US - Kids	US	https://amg00350-amg00350c1-klowdtv-us-2536.playouts.now.amagi.tv/playlist/amg00350-bratstudiofast-brat-klowdtvus/playlist.m3u8
Brat TV	US - Kids	US	https://brat-samsung-us.amagi.tv/playlist.m3u8
Brat TV (1080p)	US - Kids	US	https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/04072b68-dc6a-4d5e-98af-f356ba8d5063/playlist.m3u8
Camp Spoopy (576p)	US - Kids	US	https://stream.ads.ottera.tv/playlist.m3u8?network_id=269
Detective Conan	US - Kids	US	https://jmp2.uk/plu-629a066860ef810008267b70.m3u8
Detective Conan France (720p)	US - Kids	US	https://jmp2.uk/plu-62f3e8ad2a8e8000077b013d.m3u8
Disney Channel (720p) [Geo-blocked]	US - Kids	US	http://212.5.144.156/disney/index.m3u8
Disney Junior	US - Kids	US	http://212.5.144.156/disneyjr/index.m3u8
Disney Junior	US - Kids	US	http://tvsen5.aynascope.net/disney/index.m3u8
Disney Junior	US - Kids	US	http://tvsen7.aynascope.net/disney/index.m3u8
Disney Junior	US - Kids	US	http://tvsen7.aynascope.net/disneyjr/index.m3u8
Dora TV	US - Kids	US	https://jmp2.uk/plu-62e951258a26d40007b3034c.m3u8
FilmRise Anime (720p)	US - Kids	US	https://dvu7aia8rjlfm.cloudfront.net/master.m3u8
Forever Kids	US - Kids	US	https://jmp2.uk/plu-56171fafada51f8004c4b40f.m3u8
Garfield and Friends	US - Kids	US	https://jmp2.uk/plu-677f927554f43dad4b3258aa.m3u8
Garfield and Friends	US - Kids	US	https://jmp2.uk/plu-60faf9ddfcc1f200070a5932.m3u8
Giggle Mug (576p)	US - Kids	US	https://tvsen6.aynaott.com/ytv/index.m3u8
HappyKids (1080p)	US - Kids	US	https://dil9xdvretp0f.cloudfront.net/index.m3u8
Hasbro Legends (1080p) [Geo-blocked]	US - Kids	US	https://amg02713-amg02713c11-amgplt0852.playout.now3.amagi.tv/ts-us-e2-n2/playlist/amg02713-amg02713c11-amgplt0852/playlist.m3u8
Hey Arnold!	US - Kids	US	https://jmp2.uk/plu-66c79221b1a34600087e264d.m3u8
Inazuma Eleven	US - Kids	US	https://jmp2.uk/plu-632c6df43d2bc5000751f621.m3u8
Kartoon Channel (1080p)	US - Kids	US	https://lightning-fnf-samsungaus.amagi.tv/playlist.m3u8
Kartoon Channel!	US - Kids	US	https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-kartoonchannel-samsungnz/playlist.m3u8
Kartoon Channel!	US - Kids	US	https://hlspackager.akamaized.net/live/DB/KARTOON_CHANNEL/HLS/KARTOON_CHANNEL.m3u8
Kartoon Channel!	US - Kids	US	https://jmp2.uk/plu-60fb040d4795a6000762fe8f.m3u8
Kartoon Channel!	US - Kids	US	https://d2z0ysa6dgxhlc.cloudfront.net/kchan.m3u8
Kartoon Channel!	US - Kids	US	https://aegis-cloudfront-1.tubi.video/ba23a03c-22ff-4a48-ae7e-dd8bf4ee4e29/kc_co.m3u8
Kids Movie Club	US - Kids	US	https://jmp2.uk/plu-5db0ad56edc89300090d2ebb.m3u8
Lego Channel	US - Kids	US	https://dh18i7whff86v.cloudfront.net/index.m3u8
LEGO Kids TV	US - Kids	US	https://jmp2.uk/plu-60fb01a24795a6000762fe83.m3u8
Little Stars Universe	US - Kids	US	https://jmp2.uk/plu-51c75f7bb6f26ba1cd00002f.m3u8
MBC 3 USA (1080p) [Geo-blocked]	US - Kids	US	https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-3-usa/5d58265a862a476dc7f97694addb5ded/index.m3u8
Nick Jr.	US - Kids	US	http://tvsen7.aynascope.net/nickjr/index.m3u8
Nick Jr. Club (720p)	US - Kids	US	https://jmp2.uk/plu-6824ce95f09106f4b18f4114.m3u8
Nick Jr. Club (720p)	US - Kids	US	https://jmp2.uk/plu-5ddd7cb2cbb9010009b4fe32.m3u8
Nick Jr. Latin America	US - Kids	US	https://streamer.metronethn.com/NickJr/index.m3u8
Nick Jr. Pluto TV	US - Kids	US	https://jmp2.uk/plu-62bdb75c3afd1200079146a6.m3u8
Nick Jr. Pluto TV (720p)	US - Kids	US	https://jmp2.uk/plu-5ca6748a37b88b269472dad9.m3u8
Nickelodeon Clásico (720p)	US - Kids	US	https://jmp2.uk/plu-6824cda00101510f9eeaa011.m3u8
Nickelodeon Clássico (720p)	US - Kids	US	https://jmp2.uk/plu-6824ce10c5d53e1351ceb8d1.m3u8
Nickelodeon en español	US - Kids	US	https://jmp2.uk/plu-5d8d08395f39465da6fb3ec4.m3u8
Nickelodeon iCarly	US - Kids	US	https://jmp2.uk/plu-620ff46e0a576e0007dc2f89.m3u8
Nickelodeon iCarly	US - Kids	US	https://jmp2.uk/plu-620ff0a01f9e8700076c6f9d.m3u8
Nickelodeon Latin America	US - Kids	US	http://190.93.224.42/NICK/index.m3u8
Nickelodeon Latin America	US - Kids	US	https://streamer.metronethn.com/Nickelodeon/index.m3u8
Nickelodeon Pluto TV (720p)	US - Kids	US	https://jmp2.uk/plu-5ca673e0d0bd6c2689c94ce3.m3u8
Nickelodeon Teen (720p)	US - Kids	US	https://jmp2.uk/plu-60f5fabf0721880007cd50e3.m3u8
Nickelodeon Teen (720p)	US - Kids	US	https://jmp2.uk/plu-5fab09a8749b1a00077d35d2.m3u8
Nickelodeon Toons (720p)	US - Kids	US	https://jmp2.uk/plu-645951c0e94c38000802d2cb.m3u8
Nickelodeon Toons (720p)	US - Kids	US	https://jmp2.uk/plu-645952687cb4b100084ed52e.m3u8
Nicktoons	US - Kids	US	http://41.205.93.154/NICKTOONS/index.m3u8
Nicktoons	US - Kids	US	http://tvsen7.aynascope.net/nicktoons/index.m3u8
NickToons	US - Kids	US	https://jmp2.uk/plu-654ca7f92c1d3300086b608c.m3u8
Ninja Kidz (720p)	US - Kids	US	https://d3868b4ny0rgdf.cloudfront.net/playlist.m3u8
Ninja Kidz TV	US - Kids	US	https://playworksdigital-ninjakidztv-1-us.xumo.wurl.tv/playlist.m3u8
O Reino Infantil	US - Kids	US	https://jmp2.uk/plu-5f5c216df68f920007888315.m3u8
Oggy e as Baratas Tontas	US - Kids	US	https://jmp2.uk/plu-63221bafdc6e110007b50270.m3u8
Peppa Pig	US - Kids	US	https://jmp2.uk/plu-5d14fb6c84dd37df3b4290c5.m3u8
Pluto TV Anime	US - Kids	US	https://jmp2.uk/plu-5f12136385bccc00070142ed.m3u8
Pluto TV Anime	US - Kids	US	https://jmp2.uk/plu-68d25b620a0f3829b116bb6f.m3u8
Pluto TV Anime	US - Kids	US	https://jmp2.uk/plu-5dcde17bf6591d0009839e02.m3u8
Pluto TV Anime	US - Kids	US	https://jmp2.uk/plu-5812b7d3249444e05d09cc49.m3u8
Pluto TV Anime Ação	US - Kids	US	https://jmp2.uk/plu-604b79c558393100078faeef.m3u8
Pluto TV Anime Movies	US - Kids	US	https://jmp2.uk/plu-67ed8f7e443f0671bc2b2368.m3u8
Pluto TV Junior	US - Kids	US	https://jmp2.uk/plu-5f12141b146d760007934ea7.m3u8
Pluto TV Junior	US - Kids	US	https://jmp2.uk/plu-5dcde2ac4bc6c500094ab45b.m3u8
Pluto TV Kids	US - Kids	US	https://jmp2.uk/plu-5f1214a637c6fd00079c652f.m3u8
Pluto TV Kids	US - Kids	US	https://jmp2.uk/plu-5dd6dae8ce788b0009eaf77b.m3u8
Pluto TV Kids Club	US - Kids	US	https://jmp2.uk/plu-66c8cae7fed35b0008580ec0.m3u8
Pluto TV Retro Kid	US - Kids	US	https://jmp2.uk/plu-6408b41b83f58900081d91ad.m3u8
pocket.watch Game On (1080p)	US - Kids	US	https://dl74gpgmnb7i8.cloudfront.net/pocketwatch_GameOn.m3u8
Pokémon	US - Kids	US	https://jmp2.uk/plu-6683cd71a1d7ad000866ec6a.m3u8
Pokémon	US - Kids	US	https://jmp2.uk/plu-687007a8ee4155e89a8f6d67.m3u8
Rugrats	US - Kids	US	https://jmp2.uk/plu-5ea7215005d66d0007e8128a.m3u8
Ryan and Friends	US - Kids	US	https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg00286-pocketwatch-ryanandfriends-samsungnz/playlist.m3u8
Ryan and Friends	US - Kids	US	https://jmp2.uk/plu-5fb584b7613a31000789de5a.m3u8
Ryan and Friends	US - Kids	US	https://d3a0tomzw8z726.cloudfront.net/Ryan_and_Friends.m3u8
Ryan and Friends (1080p)	US - Kids	US	https://ryanandfriends-samsungau.amagi.tv/playlist.m3u8
S Tom Sings (1080p)	US - Kids	US	https://vodcdn.bamboo-cloud.com/livehls/6a8408ae0630440c2f39aec3/master.m3u8
SKWAD (1080p)	US - Kids	US	https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=71
SpongeBob SquarePants (720p)	US - Kids	US	https://jmp2.uk/plu-63f87d057533d80008ab9549.m3u8
Super Simple Songs (1080p)	US - Kids	US	https://janson-supersimplesongs-1-us.roku.wurl.tv/playlist.m3u8
Super! iCarly	US - Kids	US	https://jmp2.uk/plu-609401db8cf51c00084b592e.m3u8
Super! Pop	US - Kids	US	https://jmp2.uk/plu-6093f7b5bb49b90007cecaad.m3u8
Super! SpongeBob (720p)	US - Kids	US	https://jmp2.uk/plu-6093f9281db477000759fce0.m3u8
TeenNick (576p)	US - Kids	US	http://tvsen7.aynascope.net/teennick/index.m3u8
The LEGO Channel (1080p)	US - Kids	US	https://dltiqboxjw21d.cloudfront.net/index.m3u8
Toon Goggles Junior (720p)	US - Kids	US	https://d3i6upqaqzosi1.cloudfront.net/tg/jr_us/tg_jr_us.m3u8
ToonGoggles	US - Kids	US	https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=37
ToonGoggles	US - Kids	US	https://d1eg24xrsfr6kv.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-b4b1bzxkt1uzo-prod/tg/tg/tg.m3u8
ToonGoggles	US - Kids	US	https://stream.ads.ottera.tv/playlist.m3u8?network_id=771
ToonGoggles	US - Kids	US	https://d1eg24xrsfr6kv.cloudfront.net/tg/tg/tg.m3u8
ToonGoggles	US - Kids	US	https://tg-tg-xumo.otteravision.com/tg/tg/tg.m3u8
ToonGoggles (720p)	US - Kids	US	https://amg01329-otterainc-toongoggles-samsungau-ad-4c.amagi.tv/playlist/amg01329-otterainc-toongoggles-samsungau/playlist.m3u8
Tortues Ninja TV (720p)	US - Kids	US	https://jmp2.uk/plu-62e9566e27ce19000732ec85.m3u8
TOTALLY TURTLES	US - Kids	US	https://jmp2.uk/plu-5d0c16d686454ead733d08f8.m3u8
Totally Turtles (720p)	US - Kids	US	https://jmp2.uk/plu-62e95265c9fd030007268fb9.m3u8
Transformers	US - Kids	US	https://jmp2.uk/plu-63da36dea995710008727d4d.m3u8
Transformers TV (720p)	US - Kids	US	https://jmp2.uk/plu-60fb053712f22a0007ff14d2.m3u8
Turma da Mônica (720p)	US - Kids	US	https://jmp2.uk/plu-5f997e44949bc70007a6941e.m3u8
TVS Hi Tops (720p)	US - Kids	US	https://rpn.bozztv.com/gusa/gusa-hitops/index.m3u8
TVS Pinball Network (480p)	US - Kids	US	https://rpn.bozztv.com/gusa/gusa-TVSCartoonNetwork/index.m3u8
Watch it KID! (720p)	US - Kids	US	https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=2245
3ABN Dare To Dream Network	US - Religion	US	https://3abn.bozztv.com/3abn2/d2d_live/smil:d2d_live.smil/playlist.m3u8
3ABN English	US - Religion	US	https://3abn.bozztv.com/3abn2/3abn_live/smil:3abn_live.smil/playlist.m3u8
3ABN French	US - Religion	US	https://3abn.bozztv.com/3abn2/Fre_live/smil:Fre_live.smil/playlist.m3u8
3ABN International Network (720p)	US - Religion	US	https://3abn.bozztv.com/3abn2/Int_live/smil:Int_live.smil/playlist.m3u8
3ABN Latino	US - Religion	US	https://3abn.bozztv.com/3abn2/Lat_live/smil:Lat_live.smil/playlist.m3u8
3ABN Proclaim! Network	US - Religion	US	https://3abn.bozztv.com/3abn2/Pro_live/smil:Pro_live.smil/playlist.m3u8
ABN Afghanistan (540p)	US - Religion	US	https://mediaserver.abnvideos.com/streams/abnafghanistan.m3u8
ABN Africa (480p)	US - Religion	US	https://mediaserver.abnvideos.com/streams/abnafrica.m3u8
ABN China (720p)	US - Religion	US	https://mediaserver.abnvideos.com/streams/abnchina.m3u8
ABN TV India (540p)	US - Religion	US	https://mediaserver.abnvideos.com/streams/abntvindia.m3u8
ABN Urdu (540p)	US - Religion	US	https://mediaserver.abnvideos.com/streams/abnurdu.m3u8
Al Hayat TV (720p)	US - Religion	US	https://cdn3.wowza.com/5/OE5HREpIcEkySlNT/alhayat-live/ngrp:livestream_all/playlist.m3u8
Alkarma TV Australia	US - Religion	US	https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmaau.smil/playlist.m3u8
Alkarma TV Australia (1080p)	US - Religion	US	https://5a8308add0b31.streamlock.net/alkarmatv.com/alkarmaau.smil/playlist.m3u8
Almagd TV North America (1080p)	US - Religion	US	https://5aafcc5de91f1.streamlock.net/almagd.tv/almagd.smil/playlist.m3u8
Amazing Facts TV (1080p)	US - Religion	US	https://hlspackager.akamaized.net/live/DB/AMAZING_FACTS/HLS/AMAZING_FACTS.m3u8
Better Life TV (720p)	US - Religion	US	https://tgn.bozztv.com/betterlife/betterlife/betterlife/index.m3u8
BX Inspire (720p)	US - Religion	US	https://reflect-stream-bronxnet.cablecast.tv/live-18/live/stream-7/live.m3u8
Canal de la Fe (720p)	US - Religion	US	https://cdn-cloudfront.us-east-1.prod.ingest.aws-infra.dacast.com/live/dad6a736-9efb-40ce-89b6-81d1d54f92bd/master.m3u8
Catholic TV (1080p)	US - Religion	US	https://catholictvhd-lh.akamaized.net/hls/live/2043390/CTVLiveHD/master.m3u8
CBN Espanol (1080p)	US - Religion	US	https://fastly.live.brightcove.com/6383462549112/us-east-1/734546207001/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJob3N0IjoiczFpM3ZpLmVncmVzcy50N2M3emwiLCJhY2NvdW50X2lkIjoiNzM0NTQ2MjA3MDAxIiwiZWhuIjoiZmFzdGx5LmxpdmUuYnJpZ2h0Y292ZS5jb20iLCJpc3MiOiJibGl2ZS1wbGF5YmFjay1zb3VyY2UtYXBpIiwic3ViIjoicGF0aG1hcHRva2VuIiwiYXVkIjpbIjczNDU0NjIwNzAwMSJdLCJqdGkiOiI2MzgzNDYyNTQ5MTEyIn0.g04lznsvgqgIXQt2ZH0H_tWtIeTsMgGjVORsjOJ0T6U/playlist-hls.m3u8
CBN Family (1080p)	US - Religion	US	https://fastly.live.brightcove.com/6380399588112/us-east-1/734546207001/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJob3N0IjoiczFpM3ZpLmVncmVzcy50N2M3emwiLCJhY2NvdW50X2lkIjoiNzM0NTQ2MjA3MDAxIiwiZWhuIjoiZmFzdGx5LmxpdmUuYnJpZ2h0Y292ZS5jb20iLCJpc3MiOiJibGl2ZS1wbGF5YmFjay1zb3VyY2UtYXBpIiwic3ViIjoicGF0aG1hcHRva2VuIiwiYXVkIjpbIjczNDU0NjIwNzAwMSJdLCJqdGkiOiI2MzgwMzk5NTg4MTEyIn0.LYfIeObmX4AEStY_xCnPZwMJHXgOAPFMTKfztq-9F8U/playlist-hls.m3u8
CFN Catholic Faith Network (720p)	US - Religion	US	https://uni8rtmp.tulix.tv/cfntv/cfntv/playlist.m3u8
Cornerstone TV (720p)	US - Religion	US	https://2-fss-1.themediacdn.com/pl_122/206280-3059514-1/playlist.m3u8
CSat TV	US - Religion	US	https://5b622f07944df.streamlock.net/csat.tv/csat.smil/playlist.m3u8
CSat TV	US - Religion	US	https://5d12bc59c4748.streamlock.net/redirect/csat.tv/csat.smil?type=m3u8
CTN (720p)	US - Religion	US	https://d3k5y954fiztgy.cloudfront.net/FREECAST/CTN-2b0dd347-f7b0-e7ed-9096-68966d29db50/index.m3u8
Daystar Español (720p)	US - Religion	US	https://live-mcl.cdn01.net/smarttv/64wj6m6d8/playlist.m3u8
Daystar TV	US - Religion	US	http://170.254.17.2/DAYSTAR/index.m3u8
Daystar TV (1080p)	US - Religion	US	https://live-mcl.cdn01.net/smarttv/48vy43564/playlist.m3u8
Dr. Gene Scott	US - Religion	US	https://wescottcc.piksel.tech/Manifest/UTB-NetworkStream.m3u8
Dr. Gene Scott (1080p)	US - Religion	US	https://wescottcc.piksel.tech/hls/live/2041478/adp/playlist.m3u8
Elevation Church (1080p)	US - Religion	US	https://linear-1066.frequency.stream/dist/stirr/1066/hls/master/playlist.m3u8
EWTN (720p) [Geo-blocked]	US - Religion	US	https://cdn3.wowza.com/1/QjRzVXJtVml5SUVx/WGJRSWxz/hls/live/playlist.m3u8
EWTN Africa-Asia (720p)	US - Religion	US	https://cdn3.wowza.com/1/ZVBYYXFLLzE0c3NC/Qk1FMURC/hls/live/playlist.m3u8
EWTN Asia-Pacific (720p)	US - Religion	US	https://cdn3.wowza.com/1/QmVNUVhTNTZSS3Uz/YWQ0aHpi/hls/live/playlist.m3u8
EWTN Canada (720p)	US - Religion	US	https://cdn3.wowza.com/1/YW5wSWZiRGd2eFlU/bGV0aVBq/hls/live/playlist.m3u8
EWTN Europe (720p)	US - Religion	US	https://cdn3.wowza.com/1/T2NXeHF6UGlGbHY3/WFluRldQ/hls/live/playlist.m3u8
EWTN Spain & Latin America (720p)	US - Religion	US	https://cdn3.wowza.com/1/SmVrQmZCUXZhVDgz/b3J3MFJv/hls/live/playlist.m3u8
EWTN Spanish (720p) [Geo-blocked]	US - Religion	US	https://cdn3.wowza.com/1/TUI5dU5ucnUxdGFD/ZFlVeGRl/hls/live/playlist.m3u8
GBN Global Buddhist Network (1080p)	US - Religion	US	https://github.com/BellezaEmporium/IPTV_Exception/raw/master/channels/us/gbnus.m3u8
Global Christian Network America (GCN) (720p)	US - Religion	US	http://liveen24-manminglobal3.ktcdn.co.kr/liveen24/gcnus_1300k.stream/playlist.m3u8
God's Learning Channel (480p)	US - Religion	US	https://2-fss-1.streamhoster.com/pl_122/200562-1176456-1/playlist.m3u8
Gospel Broadcasting Network (GBN) (1080p)	US - Religion	US	https://cdn3.wowza.com/5/Ny9jK1A1Q3h4N1VZ/live/myStream/playlist.m3u8
Gospel Truth TV (1080p)	US - Religion	US	https://na.linear.zype.com/bf94f9f4-383c-40e0-9d49-279a4f33ab8d/f29b8836-d990-4c8d-b421-192a8f43edc4-zype/manifest.m3u8
Hope Channel Inter-America	US - Religion	US	https://jstre.am/live/jsl:EC0Mq0i6HJU.m3u8
Hope Channel Inter-America English (1080p)	US - Religion	US	https://jstre.am/live/jsl:UP9KAdlVrm8.m3u8
Hope Channel International (1080p)	US - Religion	US	https://jstre.am/live/jsl:cZXINbwrFj6.m3u8
Hope Channel North America (1080p)	US - Religion	US	https://jstre.am/live/jsl:0sUSK6VA7GT.m3u8
In Touch+ (1080p) [Geo-blocked]	US - Religion	US	https://amg01540-amg01540c1-amgplt0095.playout.now3.amagi.tv/playlist.m3u8
It Is Written TV (1080p)	US - Religion	US	https://itiswrittentv.akamaized.net/xR8gyATuHMVx69u9G79DXnpNRL/playlist.m3u8
It's Supernatural! Network (1080p)	US - Religion	US	https://content.uplynk.com/channel/b880a791bf95426d917a509e0c44796a.m3u8
JBS (720p)	US - Religion	US	https://rpn3.bozztv.com/jbstv-srt/srt-push/jbstv/playlist.m3u8
Jewish Life Television (1080p)	US - Religion	US	https://jlt-jltv-strimm.otteravision.com/jlt/jltv/jltv.m3u8
KQSL Channel 8 (720p)	US - Religion	US	https://uni01rtmp.tulix.tv/kqsltv/kqsltv/playlist.m3u8
KSCE Vida Cristiana (360p)	US - Religion	US	https://2-fss-2.streamhoster.com/pl_120/200226-1449024-1/playlist.m3u8
Life! Christian Broadcasting Network (360p)	US - Religion	US	https://2-fss-2.streamhoster.com/pl_138/200226-1359204-1/playlist.m3u8
LIFE! End Times TV (360p)	US - Religion	US	https://2-fss-1.streamhoster.com/pl_122/200226-1427780-1/playlist.m3u8
Lighting Lives Blessing Nations His Light (LLBN) (720p)	US - Religion	US	https://brightstar-hislight-pull-secure.akamaized.net/brightstarhislight/stream.m3u8
Lighting Lives Blessing Nations His Word (LLBN) (720p)	US - Religion	US	https://brightstar-hisword-pull-secure.akamaized.net/brightstarhisword/stream.m3u8
Lighting Lives Blessing Nations TV Arabic (LLBN) (480p)	US - Religion	US	https://brightstar-arabic-pull-secure.akamaized.net/brightstararabic/stream.m3u8
